episode,reward,avg_reward,max_reward,min_reward,entropy,policy_loss,value_loss
556,15.0,4.97,17.0,-21.0,0.79547716723755,-0.025592405203497037,0.027646842267131433
557,13.0,5.11,17.0,-21.0,0.9344969619996846,-0.02756200070871273,0.03490920175681822
558,6.0,5.16,17.0,-21.0,0.583797300234437,-0.0223241603889619,0.039169643983768765
559,8.0,5.09,17.0,-21.0,0.4887138050980866,-0.02009926686878316,0.031717469202703796
560,6.0,5.2,17.0,-21.0,1.1973686078563333,-0.0357112530618906,0.04581239099934464
561,8.0,5.15,17.0,-21.0,0.4776683528907597,-0.017287432863668073,0.02540314377620234
562,11.0,5.3,17.0,-21.0,0.7454604390077293,-0.027714171781553887,0.029579332323919516
563,16.0,5.51,17.0,-21.0,1.0116410553455353,-0.035719724939554,0.035576152222347446
564,8.0,5.56,17.0,-21.0,0.8441284256987274,-0.028289928726735525,0.03185225456400076
565,-8.0,5.52,17.0,-21.0,0.8365240450948477,-0.027943011838942766,0.0336373830868979
566,11.0,5.62,17.0,-21.0,0.5771045589353889,-0.022306785933324136,0.026875461564486613
567,11.0,5.83,17.0,-21.0,0.8368295906111598,-0.02842662778130034,0.02559052138531115
568,-7.0,5.7,17.0,-21.0,0.8005688232369721,-0.028145464675617404,0.02840523191844113
569,14.0,5.79,17.0,-21.0,0.8647310971282423,-0.030755909087019973,0.028389631457685027
570,13.0,6.03,17.0,-21.0,0.7037666812539101,-0.023668396395805757,0.021755367302830564
571,-8.0,5.82,17.0,-21.0,1.0720170913264155,-0.03388060102588497,0.026408105273731053
572,2.0,5.93,17.0,-21.0,0.6495268424041569,-0.02263331864378415,0.0218324250781734
573,12.0,5.97,17.0,-21.0,0.698390225879848,-0.02335641419631429,0.024664812754053855
574,-13.0,5.97,17.0,-21.0,0.6967405872419477,-0.02540014414989855,0.02380614496723865
575,13.0,6.0,17.0,-21.0,0.48974756500683725,-0.022557214106200263,0.03432497004541801
576,5.0,6.11,17.0,-21.0,1.067386044189334,-0.0348234720659093,0.04098580967547605
577,8.0,6.07,17.0,-21.0,1.0494953012093902,-0.02928761750808917,0.029178920500271488
578,15.0,6.13,17.0,-21.0,0.6871742764487863,-0.024073623957519885,0.034615782205946743
579,9.0,6.12,17.0,-21.0,1.1983269229531288,-0.036333426854980644,0.0532310095441062
580,6.0,6.09,17.0,-21.0,1.1032545524649322,-0.03606638922065031,0.04445807688171044
581,14.0,6.15,17.0,-21.0,0.7707403893582523,-0.029691170318983495,0.03202808409696445
582,10.0,6.28,17.0,-21.0,0.7181175104342401,-0.025947190151782706,0.029514593763451558
583,11.0,6.31,17.0,-21.0,0.49965049396269023,-0.01904896087216912,0.02559227329766145
584,-4.0,6.28,17.0,-21.0,0.9184081121347845,-0.02815856208326295,0.03829538050922565
585,2.0,6.18,17.0,-21.0,0.5961384160909802,-0.023315314792853314,0.028165340751002077
586,10.0,6.21,17.0,-21.0,1.019119095057249,-0.0358455388341099,0.033642988542851526
587,17.0,6.3,17.0,-21.0,0.7293953560292721,-0.024311142304213718,0.027247190337220673
588,9.0,6.5,17.0,-21.0,0.5374847713392228,-0.022076570501667447,0.027129121343023144
589,18.0,6.55,18.0,-21.0,0.6580060007981956,-0.024785454967059195,0.02224120605387725
590,13.0,6.69,18.0,-21.0,0.7711225170642138,-0.02813181997044012,0.03065637277177302
591,11.0,6.66,18.0,-21.0,0.6209648721851408,-0.022909202591108624,0.024507712423655903
592,3.0,6.54,18.0,-21.0,0.4290167153812945,-0.01672678184695542,0.02124065675525344
593,18.0,6.71,18.0,-21.0,0.8508583912625909,-0.02966401947196573,0.0378116167630651
594,-10.0,6.47,18.0,-21.0,0.6351288978476077,-0.02098535603727214,0.028911917470395565
595,-1.0,6.32,18.0,-21.0,0.7968856571242213,-0.02736049053055467,0.02480737648511422
596,4.0,6.24,18.0,-21.0,0.5631454677786678,-0.020378988454467617,0.02608248663455015
597,14.0,6.37,18.0,-21.0,0.574471102328971,-0.02087737993861083,0.02130444042632007
598,2.0,6.26,18.0,-21.0,0.7597974492236972,-0.02565113162563648,0.025314374681329355
599,-18.0,5.98,18.0,-21.0,0.6011990583501756,-0.01952820512087783,0.026818749654921703
600,-21.0,5.83,18.0,-21.0,1.1005947887897491,-0.03574641633895226,0.03694491508213105
601,12.0,6.03,18.0,-21.0,1.0744414813816547,-0.03575031942455098,0.0333121848598239
602,1.0,5.99,18.0,-21.0,1.0827905726619065,-0.0366210134816356,0.0367326645864523
603,12.0,5.96,18.0,-21.0,0.871242648921907,-0.02854219329310581,0.030685977762914263
604,12.0,5.92,18.0,-21.0,0.6425506747327745,-0.022506636851176154,0.026013900016550906
605,15.0,6.06,18.0,-21.0,0.6315840068273246,-0.023716188632533886,0.019337912948685698
606,1.0,5.9,18.0,-21.0,0.8782121906988323,-0.026183062989730388,0.031085134207387455
607,-3.0,5.71,18.0,-21.0,0.5509291719645262,-0.019847475792630576,0.025770305102923885
608,14.0,5.84,18.0,-21.0,0.5858672054018825,-0.02253858211406623,0.02453346925904043
609,18.0,6.07,18.0,-21.0,0.5819219674449414,-0.017111050197854638,0.02429321805902873
610,13.0,6.16,18.0,-21.0,0.7785343457944691,-0.025311958583188243,0.034248658805154264
611,2.0,6.16,18.0,-21.0,0.6502380301244557,-0.020619539049221203,0.02435432467609644
612,5.0,6.06,18.0,-21.0,0.9579133046790957,-0.029573591862572357,0.0329774501369684
613,14.0,6.14,18.0,-21.0,0.7962333792820573,-0.021593733537883963,0.0252577263963758
614,4.0,6.09,18.0,-21.0,0.5671028520446271,-0.018120197993994225,0.030417419344303198
615,11.0,6.06,18.0,-21.0,0.6326409673783928,-0.02118625396542484,0.02733017819991801
616,9.0,6.02,18.0,-21.0,0.7694765594787896,-0.02686989208450541,0.024137354012054857
617,-20.0,5.73,18.0,-21.0,1.0573373632505536,-0.032570902039879,0.04886728629935533
618,8.0,5.87,18.0,-21.0,0.7296977965161204,-0.026597727803164162,0.025250090071494924
619,10.0,5.99,18.0,-21.0,0.8702708971686661,-0.028816183825256303,0.03200575772643788
620,13.0,6.11,18.0,-21.0,0.9516153335571289,-0.03354486740863649,0.035535323280782904
621,12.0,6.14,18.0,-21.0,0.8122281515970826,-0.026958684582496062,0.03247876745444955
622,7.0,6.07,18.0,-21.0,1.067862628493458,-0.04002225807198556,0.03992262176325312
623,14.0,6.12,18.0,-21.0,0.7122435951605439,-0.020227920322213322,0.02113482042477699
624,14.0,6.17,18.0,-21.0,0.9325810209847987,-0.03139053619815968,0.028001096012303606
625,10.0,6.18,18.0,-21.0,0.6336993281729519,-0.02242053605732508,0.02692511892382754
626,10.0,6.29,18.0,-21.0,0.9947143909521401,-0.03266409695788752,0.03134380179835716
627,12.0,6.29,18.0,-21.0,1.0757088772952557,-0.0343524035270093,0.046562572722905315
628,17.0,6.33,18.0,-21.0,0.6029613935388625,-0.023787702681147493,0.030277897560154088
629,9.0,6.55,18.0,-21.0,0.5898811561055481,-0.020656912121921778,0.028969981565751368
630,11.0,6.59,18.0,-21.0,0.7489231266081333,-0.02747611048107501,0.03041020750970347
631,12.0,6.79,18.0,-21.0,0.641230198321864,-0.024048344828770496,0.025089347363973502
632,2.0,6.71,18.0,-21.0,0.7613527532666922,-0.026036864801426418,0.025996755975938868
633,10.0,6.65,18.0,-21.0,0.9009900637902319,-0.032225691044004634,0.03053880057996139
634,14.0,6.73,18.0,-21.0,0.6974706966429949,-0.02416827666456811,0.031686067253758665
635,10.0,6.89,18.0,-21.0,0.7005657234694809,-0.02061984127794858,0.022145370774524054
636,10.0,7.0,18.0,-21.0,0.4945888842921704,-0.016046509772422723,0.020860516069660662
637,10.0,7.02,18.0,-21.0,0.6770803953986615,-0.0213305770594161,0.03012849489459768
638,-17.0,6.81,18.0,-21.0,0.9029864217154682,-0.030689929786603898,0.03090318250178825
639,-20.0,6.56,18.0,-21.0,0.5854262206703424,-0.023594529120600782,0.030133661239233334
640,9.0,6.54,18.0,-21.0,1.0963040576316416,-0.03228412079624832,0.04234623076627031
641,12.0,6.65,18.0,-21.0,0.672608497319743,-0.02193426905432716,0.031711298928712495
642,-1.0,6.58,18.0,-21.0,1.058708201162517,-0.03652412202791311,0.04195345456537325
643,14.0,6.65,18.0,-21.0,0.7450174456462264,-0.022268289612839,0.022360713399393717
644,8.0,6.74,18.0,-21.0,0.8151600314304233,-0.024732952188060153,0.030717162793735042
645,11.0,6.68,18.0,-21.0,0.7214228301309049,-0.0265060246019857,0.02823458558123093
646,8.0,6.67,18.0,-21.0,0.6178828906267881,-0.020381358088343404,0.021474727742315736
647,-4.0,6.75,18.0,-21.0,0.775316150393337,-0.025081905645492952,0.025206325968611054
648,16.0,7.04,18.0,-21.0,1.0554783483967185,-0.031258490911568515,0.04020610590669094
649,16.0,7.18,18.0,-21.0,0.8044323129579425,-0.025394444797711913,0.027460245029942598
650,14.0,7.33,18.0,-21.0,1.0034385491162539,-0.03247528248175513,0.03319765620108228
651,13.0,7.34,18.0,-21.0,0.8207466253079474,-0.028009108777041547,0.030637595540611073
652,8.0,7.31,18.0,-21.0,0.7679955773055553,-0.026036026574729476,0.024260573285573628
653,8.0,7.3,18.0,-21.0,0.6125565965194255,-0.02232233470567735,0.0178150712090428
654,16.0,7.33,18.0,-21.0,1.1222297251224518,-0.035934406449086964,0.042752805435156915
655,11.0,7.33,18.0,-21.0,0.8498520590364933,-0.026501682739763055,0.03107534057198791
656,12.0,7.3,18.0,-21.0,0.9261653772555292,-0.03183517706929706,0.026115093660337152
657,7.0,7.24,18.0,-21.0,0.5357093093916774,-0.021216471926891245,0.02945372081376263
658,8.0,7.26,18.0,-21.0,0.7151073389686644,-0.02751283643010538,0.024208958569943206
659,1.0,7.19,18.0,-21.0,0.6022836046759039,-0.022383730531146284,0.02672324074228527
660,16.0,7.29,18.0,-21.0,0.8330158451572061,-0.031163071864284575,0.03502729801402893
661,7.0,7.28,18.0,-21.0,0.7348487377166748,-0.026013399503426626,0.02751617539615836
662,18.0,7.35,18.0,-21.0,1.1423755716532469,-0.03471553689450957,0.046614115075499285
663,16.0,7.35,18.0,-21.0,0.6010842768009752,-0.020306775491917506,0.024112185128615238
664,1.0,7.28,18.0,-21.0,0.7794550810940564,-0.027146290201926604,0.02785122661589412
665,17.0,7.53,18.0,-21.0,1.0637364168651402,-0.033556089430931024,0.041676200737128966
666,13.0,7.55,18.0,-21.0,0.7895075241103768,-0.027451669768197462,0.031595766136888415
667,-21.0,7.23,18.0,-21.0,0.6241982604842633,-0.021101045538671315,0.020207139885314973
668,5.0,7.35,18.0,-21.0,0.714090209454298,-0.025850950041785836,0.024106762517476454
669,10.0,7.31,18.0,-21.0,0.6124281156808138,-0.02133654654608108,0.02234755542303901
670,9.0,7.27,18.0,-21.0,0.9570798836648464,-0.03263996813620906,0.032415236986707896
671,15.0,7.5,18.0,-21.0,0.8350422289222479,-0.030384622397832572,0.025041142755071633
672,2.0,7.5,18.0,-21.0,0.8023684048093855,-0.02750995363749098,0.032459934351209085
673,10.0,7.48,18.0,-21.0,0.8634652844630182,-0.02837018015270587,0.02398277077736566
674,-1.0,7.6,18.0,-21.0,0.8947006962262094,-0.03182453148474451,0.03276043218647828
675,9.0,7.56,18.0,-21.0,0.644086774205789,-0.02142027857917128,0.022964969532040413
676,-18.0,7.33,18.0,-21.0,0.9665498044341803,-0.03230552464083303,0.03178566915448755
677,14.0,7.39,18.0,-21.0,0.8135859807953238,-0.028861379469162785,0.025598157175409142
678,12.0,7.36,18.0,-21.0,0.5262799344491214,-0.02150863107817713,0.01797262835680158
679,11.0,7.38,18.0,-21.0,0.670182560570538,-0.023205280063848477,0.01911336957346066
680,9.0,7.41,18.0,-21.0,0.7782351183705032,-0.027864685616805218,0.021542498041526414
681,12.0,7.39,18.0,-21.0,0.575892539229244,-0.020739108382258564,0.02037977999134455
682,9.0,7.38,18.0,-21.0,0.7942388807423413,-0.026211179727397393,0.021628111018799245
683,16.0,7.43,18.0,-21.0,0.6075974465347826,-0.021771344749140553,0.02287451536540175
684,-1.0,7.46,18.0,-21.0,0.636820059735328,-0.022919057897524908,0.025265589720220305
685,5.0,7.49,18.0,-21.0,0.640206589596346,-0.02206011296948418,0.025145343162876088
686,16.0,7.55,18.0,-21.0,0.5649033805821091,-0.01713166240369901,0.02133796202542726
687,5.0,7.43,18.0,-21.0,1.1678925631567836,-0.03460381865443196,0.0606167637888575
688,13.0,7.47,18.0,-21.0,0.7496624612249434,-0.02596338563671452,0.022880976197484415
689,18.0,7.47,18.0,-21.0,0.5410057273693383,-0.019406341962167062,0.016330333310179412
690,13.0,7.47,18.0,-21.0,1.1368074812926352,-0.0331885835621506,0.04792292766069295
691,10.0,7.46,18.0,-21.0,0.7831172496080399,-0.026901123543211725,0.023437950694642495
692,9.0,7.52,18.0,-21.0,1.1409810930490494,-0.038846308532811236,0.04305518286128063
693,9.0,7.43,18.0,-21.0,0.487795184366405,-0.018878737675549928,0.02444050349367899
694,14.0,7.67,18.0,-21.0,0.5517959361895919,-0.02034983050543815,0.02251824702398153
695,16.0,7.84,18.0,-21.0,0.6749333026818931,-0.023112786817364395,0.014613763367378851
696,6.0,7.86,18.0,-21.0,0.6431446608621627,-0.022976948392170016,0.025665276822110172
697,11.0,7.83,18.0,-21.0,0.7892250381410122,-0.031731151313579176,0.031004911987110972
698,13.0,7.94,18.0,-21.0,0.6970861852169037,-0.02401574986288324,0.02353235485497862
699,16.0,8.28,18.0,-21.0,0.4576008948497474,-0.01775186477607349,0.027361359643691685
700,14.0,8.63,18.0,-21.0,0.7454082327894866,-0.025604285146982875,0.03195126706123119
701,13.0,8.64,18.0,-21.0,0.7198090821038932,-0.02502403489779681,0.02951666268927511
702,13.0,8.76,18.0,-21.0,0.6429810095578432,-0.022175755868374836,0.024603694160759915
703,19.0,8.83,19.0,-21.0,0.5644021704792976,-0.021192118132603355,0.024025888393225614
704,16.0,8.87,19.0,-21.0,0.6108465627767146,-0.017977289273403585,0.027810034262074623
705,12.0,8.84,19.0,-21.0,0.7317723045125604,-0.024576505886216182,0.028121725423261523
706,13.0,8.96,19.0,-21.0,0.5158390409778804,-0.018124961759895086,0.02006749777137884
707,9.0,9.08,19.0,-21.0,0.5750414479989558,-0.0188963334512664,0.01730281331037986
708,14.0,9.08,19.0,-21.0,0.7455431907437742,-0.02528019284363836,0.02609451716489275
709,12.0,9.02,19.0,-21.0,0.9927587509155273,-0.03215815970179392,0.03641979489475489
710,4.0,8.93,19.0,-21.0,0.7251174049451947,-0.023134667113481555,0.02432108946959488
711,4.0,8.95,19.0,-21.0,0.729116793256253,-0.02318415342597291,0.027116893928905483
712,13.0,9.03,19.0,-21.0,0.6425813955720514,-0.018422490742523223,0.02490879045581096
713,16.0,9.05,19.0,-21.0,0.8021901561878622,-0.026100251692696474,0.027769808075390756
714,10.0,9.11,19.0,-21.0,0.8502442492172122,-0.02873267140239477,0.027967056834313553
715,4.0,9.04,19.0,-21.0,0.9631277420558035,-0.02992714845458977,0.027803549884993117
716,3.0,8.98,19.0,-21.0,0.705112427007407,-0.027038901491323486,0.0218658169178525
717,7.0,9.25,19.0,-21.0,0.5541428306605667,-0.02029166097054258,0.025021991630637785
718,-8.0,9.09,19.0,-21.0,0.5788924328517169,-0.021830474892340135,0.021751976069936063
719,18.0,9.17,19.0,-21.0,0.5068416649010032,-0.0187125919474056,0.019762283922318602
720,13.0,9.17,19.0,-21.0,0.520548589527607,-0.014743225190613884,0.021331779567844933
721,1.0,9.06,19.0,-21.0,1.088940177578479,-0.036242446971300524,0.03629690563684562
722,12.0,9.11,19.0,-21.0,0.8340949197299778,-0.025656502271885984,0.03247349878802197
723,-1.0,8.96,19.0,-21.0,0.6905750636942685,-0.021591995668131858,0.02545052781351842
724,12.0,8.94,19.0,-21.0,0.7838558605872095,-0.026343516539782286,0.029219395051768515
725,13.0,8.97,19.0,-21.0,0.8650834048166871,-0.028785973001504317,0.026407161727547646
726,11.0,8.98,19.0,-21.0,0.6156362893525511,-0.01888327140477486,0.02459102931970847
727,1.0,8.87,19.0,-21.0,0.4849984182510525,-0.017975741357076913,0.02158868454716867
728,8.0,8.78,19.0,-21.0,0.46742631238885224,-0.018028789316304028,0.020686274801846594
729,18.0,8.87,19.0,-21.0,0.7183596277609468,-0.02490087774640415,0.024198548951972043
730,10.0,8.86,19.0,-21.0,0.6962016655597836,-0.024973741703433916,0.021315917707397602
731,-8.0,8.66,19.0,-21.0,0.9171295925043523,-0.02920781991269905,0.033692774559312966
732,18.0,8.82,19.0,-21.0,1.197410841472447,-0.0340275216876762,0.048572764251730405
733,-11.0,8.61,19.0,-21.0,0.8266892549581826,-0.026681429691961966,0.024875766452169046
734,14.0,8.61,19.0,-21.0,0.8069511358626187,-0.02461849471728783,0.02440786882652901
735,12.0,8.63,19.0,-21.0,0.7358429525047541,-0.021650202957971487,0.0234068536083214
736,14.0,8.67,19.0,-21.0,0.8877668674103916,-0.026912761852145195,0.031184228042548057
737,19.0,8.76,19.0,-21.0,0.8248146525584161,-0.028221946529811248,0.03067529419058701
738,10.0,9.03,19.0,-21.0,0.44686790299601853,-0.019680647426866926,0.02175949583761394
739,4.0,9.27,19.0,-21.0,0.8950437298044562,-0.02907103387406096,0.02894321706116898
740,11.0,9.29,19.0,-21.0,0.8845496694557369,-0.03216899841208942,0.024951194202003535
741,7.0,9.24,19.0,-21.0,1.093765962868929,-0.030615960800787434,0.0553585151428706
742,14.0,9.39,19.0,-21.0,0.7771663540042937,-0.027277481596684083,0.024189989315345883
743,20.0,9.45,20.0,-21.0,0.8635857081972063,-0.026315618422813714,0.03076570680423174
744,15.0,9.52,20.0,-21.0,0.48626386653631926,-0.016788887718576007,0.040521360555430874
745,16.0,9.57,20.0,-21.0,0.6108063110150397,-0.02096731643541716,0.024572365735366475
746,-3.0,9.46,20.0,-21.0,0.5998775367625058,-0.019168548649759032,0.017980401433305815
747,8.0,9.58,20.0,-21.0,0.6332717065233737,-0.021411305831861682,0.023022396013402613
748,14.0,9.56,20.0,-21.0,0.876472330186516,-0.03089299517159816,0.03008914229576476
749,1.0,9.41,20.0,-21.0,0.8495471710339189,-0.029139654950995464,0.02623925269654137
750,13.0,9.4,20.0,-21.0,0.808491587638855,-0.025653577875345945,0.02589549896219978
751,-1.0,9.26,20.0,-21.0,0.7642345889471471,-0.02463599522889126,0.024903069555875845
752,16.0,9.34,20.0,-21.0,0.9014893365092576,-0.02995010986342095,0.024149834738636855
753,18.0,9.44,20.0,-21.0,0.758095036726445,-0.02644172370492015,0.024512210173270432
754,17.0,9.45,20.0,-21.0,0.6417340934276581,-0.02091908581496682,0.020317105871072272
755,-10.0,9.24,20.0,-21.0,0.5895240760874003,-0.020514601608738303,0.017834800612035906
756,9.0,9.21,20.0,-21.0,0.6919418098405004,-0.02377165699726902,0.022393511062546168
757,14.0,9.28,20.0,-21.0,1.3081903997808695,-0.03743580980517436,0.05306274593749549
758,10.0,9.3,20.0,-21.0,1.0602817642502487,-0.03653657163522439,0.03628659774403786
759,11.0,9.4,20.0,-21.0,1.0061942809261382,-0.03406958855339326,0.02402245578559814
760,9.0,9.33,20.0,-21.0,0.7326926705427468,-0.024496123631251976,0.02353278041118756
761,12.0,9.38,20.0,-21.0,0.5456714283209294,-0.02232551020279061,0.02532370221160818
762,-20.0,9.0,20.0,-21.0,0.6046267009805888,-0.023324044785113074,0.02229331082344288
763,11.0,8.95,20.0,-21.0,0.7789872824214399,-0.02510518410417717,0.026468922002095496
764,16.0,9.1,20.0,-21.0,0.7104467866010964,-0.02594297524774447,0.020560537566780113
765,15.0,9.08,20.0,-21.0,0.5415091305039823,-0.018528659391449764,0.028111990810430143
766,1.0,8.96,20.0,-21.0,0.9778664628975093,-0.03411384328501299,0.039103181814425625
767,10.0,9.27,20.0,-21.0,0.6970900495070964,-0.021958712095511146,0.022780206534662284
768,16.0,9.38,20.0,-21.0,0.9259505541995168,-0.03088626118551474,0.022462809763965197
769,15.0,9.43,20.0,-21.0,0.8400706532411277,-0.028191979479743168,0.023695870433584787
770,9.0,9.43,20.0,-21.0,0.9489596080966294,-0.03213365140254609,0.028009395020490047
771,7.0,9.35,20.0,-21.0,0.8853813051246107,-0.02867238951876061,0.0277265508484561
772,-3.0,9.3,20.0,-21.0,0.715179106220603,-0.02397363682393916,0.02568375058035599
773,17.0,9.37,20.0,-21.0,0.8877058657817543,-0.029863413932616822,0.033475795324193314
774,18.0,9.56,20.0,-21.0,0.6113082091324031,-0.022355383975082077,0.017668584223429207
775,-19.0,9.28,20.0,-21.0,0.6553297811187804,-0.02234110915742349,0.023808057459973497
776,2.0,9.48,20.0,-21.0,1.3042964050546288,-0.03805051714152796,0.049359647688106634
777,4.0,9.38,20.0,-21.0,1.1517255576327443,-0.03677407673239941,0.030029606372409035
778,10.0,9.36,20.0,-21.0,0.7191371242515743,-0.024991476835566573,0.024551763075578492
779,9.0,9.34,20.0,-21.0,0.8992076087743044,-0.027117576173623092,0.024443860074825352
780,7.0,9.32,20.0,-21.0,0.8093665945343673,-0.028007565611915197,0.025097225396166323
781,4.0,9.24,20.0,-21.0,0.9085364369675517,-0.028609861954464577,0.020759351988090202
782,13.0,9.28,20.0,-21.0,1.0969037194736302,-0.03462820283311885,0.025290417557698674
783,9.0,9.21,20.0,-21.0,0.9047081493772566,-0.028120810035034083,0.032413338718470186
784,1.0,9.23,20.0,-21.0,0.5864164582453668,-0.02312688455276657,0.024879602446162608
785,15.0,9.33,20.0,-21.0,0.8337889071553946,-0.030422678813920356,0.027649589916109107
786,10.0,9.27,20.0,-21.0,0.8636336070485413,-0.02912766435474623,0.02670433518505888
787,10.0,9.32,20.0,-21.0,0.8839935311116278,-0.028857627301476896,0.027365133726561908
788,8.0,9.27,20.0,-21.0,1.0184406810440123,-0.034327992019825615,0.028280034275667276
789,9.0,9.18,20.0,-21.0,0.7934880708344281,-0.023559412562462967,0.024584743125160458
790,4.0,9.09,20.0,-21.0,0.6427821987308562,-0.022047477432352025,0.020544508388411487
791,9.0,9.08,20.0,-21.0,0.9843792971223593,-0.03201706330582965,0.031860895578574855
792,9.0,9.08,20.0,-21.0,0.8522775149904191,-0.030215765757020563,0.032542672830459196
793,14.0,9.13,20.0,-21.0,0.8617939506657422,-0.029343870875891298,0.024278379147290252
794,2.0,9.01,20.0,-21.0,1.2244677050039172,-0.03946912777610123,0.06411567857139744
795,17.0,9.02,20.0,-21.0,0.883157517760992,-0.029489608947187662,0.02356471464736387
796,15.0,9.11,20.0,-21.0,0.6435708831995726,-0.023370452894596383,0.029936536237073597
797,13.0,9.13,20.0,-21.0,1.1737129166722298,-0.038743493729270995,0.038406943138397764
798,11.0,9.11,20.0,-21.0,0.7905214750207961,-0.02860091500042472,0.022626277946983464
799,5.0,9.0,20.0,-21.0,0.6030519441701472,-0.02564059763972182,0.02099549979902804
800,7.0,8.93,20.0,-21.0,0.7886408846825361,-0.030837295606033877,0.019655905867693946
801,6.0,8.86,20.0,-21.0,0.7373563856817782,-0.027972033349215053,0.019709526121005183
802,16.0,8.89,20.0,-21.0,0.9217379591427743,-0.029663565452210605,0.02630603856232483
803,16.0,8.86,20.0,-21.0,0.6449944686610252,-0.024741203713347204,0.02685857487085741
804,3.0,8.73,20.0,-21.0,0.90126051614061,-0.030004588174051605,0.021622355918225367
805,15.0,8.76,20.0,-21.0,0.8834055424667895,-0.022641806630417705,0.0366967642257805
806,14.0,8.77,20.0,-21.0,0.8814413854852319,-0.032567829824984074,0.02864262198272627
807,7.0,8.75,20.0,-21.0,0.7022469146177173,-0.02296937448409153,0.026905664555670228
808,9.0,8.7,20.0,-21.0,0.8027523080818355,-0.028772297111572698,0.02933186876180116
809,7.0,8.65,20.0,-21.0,0.6704947813414037,-0.023216315705212764,0.024113297535222955
810,17.0,8.78,20.0,-21.0,0.6597618258092552,-0.026096523812157102,0.02099281056143809
811,11.0,8.85,20.0,-21.0,0.9966212408617139,-0.029582908777229022,0.027199616219149902
812,10.0,8.82,20.0,-21.0,0.8201627158559859,-0.030140705857775174,0.024995427062094677
813,3.0,8.69,20.0,-21.0,1.0988364573568106,-0.03435906145750778,0.05051243366324343
814,13.0,8.72,20.0,-21.0,1.0984335001558065,-0.03682232638675487,0.033603886447963305
815,6.0,8.74,20.0,-21.0,0.70352952927351,-0.02162219659658149,0.0318402591146878
816,11.0,8.82,20.0,-21.0,0.7780823293142021,-0.025090976370847784,0.023937803012813674
817,13.0,8.88,20.0,-21.0,0.6994052645750344,-0.022459311461716425,0.020844866674451623
818,19.0,9.15,20.0,-21.0,0.813091111369431,-0.032107659651956055,0.019788398312812205
819,8.0,9.05,20.0,-21.0,0.653737427899614,-0.02218131985864602,0.022225476041057846
820,12.0,9.04,20.0,-21.0,0.5949462896678597,-0.024151321020326577,0.02492452825390501
821,9.0,9.12,20.0,-21.0,1.2400058507919312,-0.03655443267780356,0.06264384505630005
822,3.0,9.03,20.0,-21.0,1.3654000386595726,-0.0361306812701514,0.06073450614348985
823,7.0,9.11,20.0,-21.0,0.8050437048077583,-0.024956656954600476,0.0265126104313822
824,10.0,9.09,20.0,-21.0,1.1631474029272795,-0.03798038924287539,0.04359910009952728
825,12.0,9.08,20.0,-21.0,1.050158413592726,-0.03449906413879944,0.036731730215251446
826,10.0,9.07,20.0,-21.0,0.59611074347049,-0.024425129340670537,0.02618278085719794
827,10.0,9.16,20.0,-21.0,1.015489399433136,-0.033706285801599734,0.03918668074038578
828,18.0,9.26,20.0,-21.0,0.877879396546632,-0.030466833159152884,0.031063967537193093
829,16.0,9.24,20.0,-21.0,1.112728163599968,-0.03327249802168808,0.03761466296418803
830,19.0,9.33,20.0,-21.0,0.8937016394920647,-0.02935906958009582,0.029326829935598653
831,13.0,9.54,20.0,-21.0,0.6903608473949134,-0.027208977888221852,0.02931025031284662
832,11.0,9.47,20.0,-21.0,1.088701818138361,-0.03470435264171101,0.03869253297307296
833,15.0,9.73,20.0,-21.0,0.6543560372665524,-0.01974629589676624,0.022097303801274393
834,9.0,9.68,20.0,-21.0,0.873460094910115,-0.03248080006596865,0.033001005547703244
835,7.0,9.63,20.0,-21.0,0.48783983616158366,-0.018472503346856683,0.01971723588576424
836,9.0,9.58,20.0,-21.0,0.7247596802189946,-0.025450480621657334,0.024685437376319896
837,-9.0,9.3,20.0,-21.0,0.9857938326895237,-0.032835792560945265,0.029210053900897037
838,10.0,9.3,20.0,-21.0,1.1267570815980434,-0.03337035961158108,0.052968967487686314
839,8.0,9.34,20.0,-21.0,0.775979867670685,-0.02674371505418094,0.027618164909654297
840,5.0,9.28,20.0,-21.0,0.6254996622446924,-0.02325255289906636,0.026941788572003134
841,16.0,9.37,20.0,-21.0,0.6166017903015018,-0.02088426405680366,0.027039185762987472
842,19.0,9.42,20.0,-21.0,0.6757649602368474,-0.020447416420211084,0.025445239079999737
843,11.0,9.33,20.0,-21.0,0.8662824723869562,-0.028617102361749858,0.02967821800848469
844,18.0,9.36,20.0,-21.0,0.9027217398397624,-0.02927885811368469,0.026958600465150084
845,-1.0,9.19,20.0,-21.0,0.8227101159282029,-0.028885857871500775,0.02770441580651095
846,14.0,9.36,20.0,-21.0,0.8195883557200432,-0.026482208457309753,0.029970268806209788
847,14.0,9.42,20.0,-21.0,0.8817231771536171,-0.028639111544180196,0.02310174006561283
848,12.0,9.4,20.0,-21.0,0.549407614627853,-0.0195409880252555,0.030064783444686327
849,4.0,9.43,20.0,-21.0,1.1014632652513683,-0.03890405177662615,0.04017100510827731
850,12.0,9.42,20.0,-21.0,0.47485894756391644,-0.02022153281723149,0.02010862488532439
851,10.0,9.53,20.0,-21.0,0.6261557773686945,-0.024655961875396315,0.018178744012402603
852,18.0,9.55,20.0,-21.0,0.7149790786206722,-0.02212049802619731,0.027492811721458565
